Starting data loading
I
AM
SO
BORED
Finished data loading
Running 1000000 iteration over 22 epochs
<bound method Tensor.get_shape of <tf.Tensor 'cross_entropy/Mean:0' shape=() dtype=float32>>
(TensorShape([Dimension(None), Dimension(80), Dimension(80)]), TensorShape([Dimension(None), Dimension(10)]), TensorShape([Dimension(None), Dimension(10)]), (TensorShape([Dimension(None), Dimension(80), Dimension(80)]), TensorShape([Dimension(None), Dimension(10)]), TensorShape([Dimension(None)])))
--------------------Running Epoch 0--------------------
[ 1.9212699  -1.6793467   2.0229821  -0.32273635  0.24535182  0.262401
  3.3646758  -2.8882189   0.09502989  0.72484434]
()
277.0
[1.0, 1.0, 1.0]
[  1.8551939  -10.85202     -4.2211986   -1.2376698    6.761818
   0.8688021    0.92660904   3.2757602   -0.14539903  -1.3391626 ]
[  0.871131   -11.102021    -2.6802087   -0.44552353   5.744547
   0.65154034   0.7841873    2.2211473    1.1527629   -1.003033  ]
[  0.90831816 -10.924948    -2.6052313   -1.7088554    5.9874783
   1.5466217    1.3531767    2.500606     0.6022871   -0.9556043 ]
[ 0.5703271  -9.595084   -3.2816036  -1.083948    6.8458023   0.46251264
  1.5113696   2.344649    0.06781346 -1.9609462 ]
[ 0.9615901  -8.849281   -2.8013752  -1.2659749   6.017087    0.1922974
  2.461434    2.1252103  -0.4584003  -0.68433964]
[  0.5873836  -11.909042    -4.249564     0.07661578   7.381048
   0.74538755   1.8016676    2.3389766    0.9232703   -2.3152518 ]
[ 1.2898042  -9.787123   -3.0656369  -1.1440018   6.2750363   0.17236087
  1.9173677   2.0558033   0.4087606  -1.0114818 ]
[  0.7743969  -12.458073    -4.5056357   -0.18005899   8.606624
  -0.12876394   3.0172231    3.497335    -0.05541939  -2.1573775 ]
[  1.2624134  -10.932243    -4.1972017   -1.4732574    7.9049835
   0.36660942   3.429466     2.7771077   -0.81466883  -1.100025  ]
[  0.9631585  -11.238895    -4.2039795   -0.53097236   8.037509
   0.14636472   2.370148     2.5376291    0.15936452  -1.9488121 ]
[  0.9728056  -13.614699    -3.4515731    0.33946612   7.2575173
  -0.07122174   0.9517282    4.2874584    1.3959372   -2.2786424 ]
[  1.4867733  -11.345054    -4.1684146   -0.9594587    7.1530523
   1.0445775    1.6820688    2.98719      0.15780002  -1.7246197 ]
[-3.1391829e-03 -1.0182958e+01 -4.0544434e+00 -7.0203066e-01
  6.7243352e+00  1.4972742e+00 -2.5704584e-01  3.1778183e+00
  4.1913849e-01 -2.0159202e+00]
[  1.6969258  -10.683524    -2.329973    -0.6652732    6.038704
   0.04469788   2.2212346    3.885317     0.02586633  -1.0674359 ]
[  0.66143954 -12.322014    -4.517804    -0.36045256   8.6163645
  -0.2913269    2.87723      3.6235404   -0.01297563  -1.711737  ]
()
543.0
[0.0, 0.0, 0.0]
[ 1.6445849   2.2895668   1.5461061  -2.7083235  -1.9329678   2.8721614
 -0.8180069  -1.698391   -0.6816532   0.32310548]
[ 2.5105162   0.36644307  2.8719323   0.19136241 -2.766618    1.0836642
 -2.5235713   0.14580688 -0.03945225  0.65646243]
[ 0.9083377 -0.7605071  2.9301252  0.5474005 -1.6986359 -1.857011
 -2.5250669  1.1773982  1.5200045  2.4723876]
[ 2.1037836   2.896228    2.1151843   0.52618456 -2.9536452   1.7526041
 -2.4039948  -0.4749204  -0.07635689  0.0249187 ]
[ 1.7672317  -0.7807493  -1.8772224   0.0907461   0.2953724   1.6016426
 -0.71222746 -1.3750565   0.4502952   0.09019091]
[ 2.3419125   0.47661582  1.8450663  -0.39501914 -2.4012554  -1.4670724
 -3.125683    0.18300456  1.7446632   1.1555828 ]
[ 3.949451    3.8808043  -1.0933492  -1.9069144  -3.2437296   2.7655623
 -5.117247    1.0978532   0.02077848 -0.42769083]
[ 0.99857926  2.5677662   2.0305922  -2.3398738  -2.062812    1.154825
  1.1209502  -1.1505575  -0.5021996   0.4664112 ]
[ 2.4231274   0.9394275   1.7654548  -0.52076685 -1.9439477   0.5267955
 -3.268111    0.95341986  0.68501306  0.37826905]
[ 1.346434    3.2006328   0.77344036 -1.4673551  -2.0067973   2.3994
 -1.4766852  -1.3565912  -0.32639462  0.2810537 ]
[ 2.5486064   2.1014402  -0.87576073  0.3236808  -1.4770186   1.5746037
 -5.2067122   1.3926122   0.76224005  0.18749574]
[ 1.8132639  3.149095   1.2965302 -2.3352125 -2.5382268  2.3049047
 -1.1888059 -1.3332136 -0.8273037  1.23638  ]
[ 1.1919364   2.56697     2.636041   -0.19743425 -3.1010292   2.1448064
 -2.0092084  -0.35603696 -0.96907324  1.0991267 ]
[ 2.480711    2.8789623   0.5105882  -1.9883393  -2.2293017   2.1378565
 -1.683005   -1.573075   -0.55111533  0.30239   ]
[ 1.7832606   2.493972    1.562036   -2.588081   -2.0009441   2.6057358
 -1.0884646  -1.8683085  -0.65236944  0.15365615]
()
28.0
[0.4666667, 1.0, 1.0]
[-0.10582443 -6.754775   -1.7609373   0.99358857  2.913432    0.05662569
 -3.522477    1.679662    3.5720406  -0.9100404 ]
[ 0.32371432 -2.6466358   0.9617042   3.0322752   0.7925588   0.1834445
 -3.8466961   0.8919555   2.8342957  -1.9576259 ]
[ 0.47314966 -9.030949   -1.4493601   0.5291377   3.8810558   0.15881878
 -2.8779347   2.2945492   2.635493   -0.8846029 ]
[ 2.8860884  -2.440482   -0.6493922  -1.3909408   0.8346404   3.3834856
 -5.184354    1.6957493   0.78996724 -1.694816  ]
[ 0.4654296  -4.3000984  -1.2110122   0.81954527  1.5891155   0.34679094
 -1.9705719   0.4764458   2.343632   -0.9847132 ]
[ 1.0278655  -7.6969485  -2.1851077   2.5417542   3.0623035  -0.50854003
 -4.832473    2.4579597   3.2057815  -1.6930767 ]
[ 1.8116412   0.68407035  1.2944653  -0.19696802 -1.0488336   3.8633378
 -4.3944445   0.054263    0.43435532 -1.0820895 ]
[-0.83866864 -5.545472   -0.375028    0.6046753   3.0651774   0.5944528
 -2.4388607   1.4621134   2.5334742  -0.62391126]
[ -0.40015882 -10.764554    -2.988002     1.529749     5.259425
  -0.2874979   -4.2487693    2.7050943    4.2651815   -2.2954547 ]
[ 0.37430626 -1.438701   -0.91980875 -0.67423713  1.5661668   2.5262253
 -0.5010376  -0.02464342  0.5454668  -1.3120736 ]
[ 0.13976128 -4.48777     0.75321114  3.5225167   1.0051136  -0.8147087
 -6.3896585   1.6480868   3.839167   -1.0793806 ]
[-1.8859472  -5.4211135  -0.583973    3.420213    2.6657386  -0.41156438
 -2.984265    1.4822788   4.242714   -1.6321756 ]
[-0.46795022 -5.615573   -1.3276273   0.8118855   2.4831984   1.2844731
 -4.7878947   1.3067775   3.2524855  -1.2521464 ]
[-0.35714036 -7.807122   -1.7579734   3.861336    2.620534   -0.81268513
 -4.578035    2.0016212   4.9440227  -1.6693343 ]
[ 1.0623984  -1.7993257   0.08794092 -0.12971273  1.4561495   2.6958046
 -5.0018134   0.49804544  2.3173168  -1.9812801 ]
()
10.0
[0.06666667, 0.0, 0.0]
[ 0.87766707 -4.3024325   1.5848672   1.5518433   0.04855284 -0.46571758
 -5.439844    2.3557286   3.053192   -0.49041733]
[ 1.1059574  -5.162225    1.8690356   1.5014095   0.3568421  -0.84299433
 -4.9849677   3.028434    2.1760108  -0.08027951]
[ 0.03859197 -5.296811    1.4613092   0.17433953  1.785355   -0.12516215
 -2.8092825   2.7575357   2.1784587  -0.70646346]
[ -0.14026968 -11.349349    -0.55084157   0.8102453    4.77567
  -1.3568429   -4.561972     4.8135896    2.9467077    0.0455307 ]
[ 0.430973   -9.058357    0.9074898   0.30702648  2.1580925   0.08983389
 -4.156502    3.5067391   3.4496546  -0.24079022]
[ 0.07208957 -6.6052303   1.156702    2.0481656   2.1945975  -1.8530246
 -3.9885452   3.378924    2.5317917   0.36790612]
[-0.04966365 -5.4323273   1.5385287   0.6931256   1.0775814  -0.21256974
 -1.8794867   2.9314404   1.833617    0.20157191]
[-1.4008539  -6.8775187  -2.8494387   5.1116924   3.3128843  -2.6262178
 -3.8423913   4.2285166   2.1870244   0.20884207]
[ -0.21777754 -10.620261    -3.349478     4.16108      5.381144
  -2.6276023   -3.662412     5.0015326    2.968977    -1.7906305 ]
[-1.3873906  -9.197439    2.462496    1.1193566   3.11516    -1.3682035
 -2.317558    4.5581946   2.6460252   0.48199305]
[ -1.1121228 -12.130005   -0.9333856   2.8583603   4.3261585  -1.4879076
  -2.668465    4.400901    3.7128978  -0.9019452]
[ -1.6982841 -12.426266   -1.1094143   1.4293026   6.0033064  -1.6856548
  -3.2159328   6.6863112   3.3489451  -0.6680591]
[-1.0296106 -6.3085303 -3.087414   3.487103   3.0363097 -1.9040328
 -3.6235926  4.219712   2.6466885 -0.0064548]
[ 0.10283734 -5.2044325   1.7439202   1.4260291   1.0256791  -1.3287666
 -3.4674523   2.8924308   2.7363048  -0.18806419]
[ -1.2341313 -10.6494     -1.3261163   2.402275    5.0597315  -1.6316782
  -3.3066413   5.363675    2.7993517  -1.177272 ]
()
466.0
[1.0, 1.0, 1.0]
[ 5.9172064e-03  9.0298004e+00  3.3816054e+00 -1.6900197e+00
 -5.1512475e+00  4.0712109e+00 -5.0690589e+00  1.7606622e-01
 -1.6551089e+00  7.9639685e-01]
[-0.4990303   7.5167828   1.8106234  -2.4493752  -2.9434528   3.356862
 -3.8085177  -0.75327545 -1.0675526   0.35724822]
[-0.11549602  7.857952    2.3707666  -1.8087207  -4.1015563   3.28867
 -4.009402   -0.79235643 -1.0672288   0.8510121 ]
[ 0.2715417   8.258858    2.299308   -2.3121245  -3.9457312   3.732104
 -4.528828   -0.8536965  -0.8103289   0.04769077]
[ 0.46771598  8.636408    2.7358637  -1.7052506  -4.3840566   3.7438943
 -4.9062514  -0.81964034 -1.6246288   0.381853  ]
[-0.6355303   8.096464    1.0817155  -1.804192   -3.3824167   3.3861427
 -5.5935535   0.11472207 -0.50808555  0.51641667]
[-0.22881387  8.555867    3.0428536  -2.6652317  -4.5195656   4.8777943
 -3.8985598  -0.9935811  -1.9237514   0.810681  ]
[-0.46096718  9.340082    2.85726    -2.4745007  -4.046964    4.28154
 -4.7130313  -0.78817433 -1.9670606   0.3371071 ]
[-0.42361736  8.127009    2.0849965  -1.9454602  -3.853136    3.1837482
 -4.8545527  -0.16728163 -0.23419243  0.49454394]
[-0.3593337   6.990858    2.3460736  -1.6643182  -3.390304    3.5674295
 -4.377004   -0.61969024 -0.5858459   0.10659804]
[ 0.34515035  7.6448884   2.21353    -2.4363892  -3.7239914   3.7191885
 -3.498209   -1.3566034  -1.6997073   0.76926935]
[ 0.6251595   9.034679    2.9518747  -2.8265545  -4.8811035   4.714181
 -6.9147563  -0.35418552 -1.1071067   0.43009058]
[-0.13703863  7.1042576   2.0215023  -2.0011315  -3.3047817   3.4564118
 -3.710869   -0.6612455  -0.8764705   0.09888925]
[-0.0801947   7.7959127   2.4150755  -1.7070032  -4.170142    3.1404674
 -4.237554   -0.6477054  -0.9171484   0.92652047]
[-0.55941343  7.6153445   2.029703   -2.1725283  -3.5370858   3.6698198
 -4.4313474  -0.04651636 -0.9432954   0.6872771 ]
()
300.0
[0.6, 1.0, 1.0]
[ 3.5751     -1.4771085   0.57264566 -0.8953308  -0.6729684   2.221432
  0.07729393 -2.7274623  -0.6284628   1.4147812 ]
[ 2.1615124   1.3198804   0.82089794 -1.0118154  -0.9543618   5.2202654
 -0.7063049  -2.2106953  -0.8880823  -0.07139216]
[ 2.5639117   0.27833626  0.5272808  -0.5617449  -1.3367125   3.1267188
  0.5368772  -3.255763   -0.70531553  0.5044142 ]
[ 2.6255085   1.6369971   1.0522897  -2.7682931  -1.5857743   3.8843725
  2.4002736  -2.7932196  -1.6299455   0.19115928]
[ 4.1507673  -2.66737    -0.7118285  -1.6114081   0.51130235  3.8276336
  0.4318317  -1.6682069  -0.94784623 -0.19603881]
[ 3.037357   -1.8231611  -0.3380589  -1.1858364   0.6989342   2.6973112
  0.23932323 -1.7771325  -0.76384765  0.34319595]
[ 2.7439923  -0.8966974  -0.93031776 -0.5731108   0.4329264   3.9690483
  0.25725678 -2.5754044  -0.82575005 -1.1529843 ]
[ 3.3134046  -1.5048118   0.18073069 -0.85517526 -0.47851357  2.2202957
  2.1226635  -2.6078167  -1.6160002   1.229086  ]
[ 2.5336385   1.828468    1.0246911  -2.8358524  -1.5370096   3.9570582
  2.3903353  -2.8336494  -1.6429367   0.05783489]
[ 2.9960918   0.41952977  1.419852    0.8016485  -1.3742536  -0.23597172
 -0.13592479 -3.3544953  -0.22469229  0.95500225]
[ 2.0124383  -0.5145191   0.01028483 -1.3831929   0.11688617  3.4093688
  0.57622313 -1.1494718  -0.4557125  -0.4710414 ]
[ 1.7996129   0.02633187 -1.0452232   0.16289708  0.1970968   3.0274553
  0.20362955 -2.2412028  -1.0009811   0.0184237 ]
[ 2.5977523 -2.3115304 -1.0281246 -0.8924253  0.7507628  2.7884877
  2.6773014 -2.8206542 -0.5893207 -0.3520181]
[ 1.5449297   2.8883927   1.7400938   0.01572439 -1.4522737   3.631435
 -0.738011   -2.289252   -1.0331242  -0.55521584]
[ 4.1490192  -2.1019366  -0.34979278 -0.714687    0.3478102   2.071865
  0.54474163 -3.1265068  -1.4883559   1.3858782 ]
()
112.0
[0.20000002, 0.0, 0.0]
[ 0.3966766  -1.6762751   2.3820555   0.6723534  -0.98864424  1.1553484
 -0.78896916  1.3290823   0.87439984 -0.15364584]
[ 3.0218577  -2.4412496   1.0689845   0.80922854 -2.395751    1.2476221
 -3.513265    0.939228    0.7261103   2.084852  ]
[ 0.49684817 -6.4650326  -0.98891056  2.8490596   2.8910258  -1.6825346
 -0.15408322  1.625648    2.3289733  -1.5635881 ]
[ 0.37704903 -9.118457   -2.0734098   3.5829492   3.0825622  -1.7273136
 -2.1170242   1.9528134   3.9660826  -0.7408691 ]
[ 1.7975818  -3.3942783  -0.7247411   0.8548913   0.25792083  0.31289965
 -1.9578367   0.87671465  1.2965977   0.6234548 ]
[-0.10163037 -4.250963   -0.7202481   1.5061772   1.9420586  -0.1552706
 -3.795705    2.5529408   1.7255266   0.12200453]
[ 0.45695305 -6.477788   -1.2058835   2.9288726   2.8746953  -1.7152387
  0.04937014  1.5457528   2.4544644  -1.5970236 ]
[ 0.38177288 -8.928213   -1.7447009   3.9728518   2.327118   -1.3417692
 -1.1489474   0.7150531   3.0384295   0.70234835]
[ 2.0512657  -1.8126583   1.0385698   1.1768504  -1.188701   -0.47309813
 -1.1595438  -0.13716167  0.7574997   0.5106654 ]
[-0.11879219 -9.963066   -0.45822728  1.9437258   3.3562489  -1.0247618
 -0.27856407  1.6457403   2.315405    0.5162606 ]
[-1.3758637 -8.211703  -2.473953   4.2458997  4.762403  -3.1257942
 -2.5724885  2.7937896  4.5060024 -1.362203 ]
[-0.42783123 -5.269841   -0.12344335  1.3899026   2.2650323  -0.88983095
 -0.8775923   1.6560109   2.7818232  -1.2044307 ]
[ 1.8432351  -3.1607676  -1.024036    0.63909864  0.67571735  1.3584149
 -1.0769347   0.0877611   0.99219173 -0.05871854]
[ 1.6079655  -1.5991677   1.2488809   0.6420963  -1.5342482   0.3781477
 -1.3627024   0.33067614  0.10393095  2.1681902 ]
[-0.47978586 -6.632186   -0.05951227  3.6888094   2.2277067  -1.8434254
 -4.6415076   2.0541272   4.485784    0.5276418 ]
()
51.0
[0.7333334, 1.0, 1.0]
[ 2.366088    0.30397108  3.0083675  -0.8071344  -3.098224    1.6924622
  2.0992532  -3.277608   -1.3082302   2.873923  ]
[ 1.3557783   2.6821654   4.936476   -0.8229681  -4.4004574   2.2177474
  0.20190862 -3.3859062  -0.8246556   2.190767  ]
[ 1.1789793  -1.1974955   3.7679117   1.1144674  -0.70801747  0.3090681
 -1.7185148  -0.41228932  1.1266975   0.49759784]
[ 1.9151874  -3.6813066   1.8653153   2.833517    0.17479622 -1.7058069
 -2.928847   -1.2661111   2.7828755   0.45670286]
[ 2.7532878   0.9611919   1.7481254  -1.0913157  -1.7385825   1.2512094
  0.27160817 -4.8458815  -0.92360014  1.7372978 ]
[ 0.73740846  1.6555446   3.2632496  -0.544086   -1.47654     1.1948683
 -4.654865   -0.782311    1.8689995   0.2014803 ]
[ 1.9151874  -3.6813066   1.8653153   2.833517    0.17479622 -1.7058069
 -2.928847   -1.2661111   2.7828755   0.45670286]
[ 2.7142813e+00  1.5506634e+00  4.2747617e+00 -4.7275910e-01
 -3.0950012e+00  1.7170724e+00 -4.2457099e+00 -1.1303217e+00
  1.3058417e+00 -4.2327410e-03]
[ 2.8075104  -0.73833644  2.6530588  -2.7687833  -1.3447572   1.5630369
 -2.0109305  -2.2987285   0.54427385  1.2951777 ]
[ 3.428236    0.48912475  4.1360784  -0.24160928 -2.9758272   0.26514637
 -3.1667492  -3.166609    0.8305926   0.9627788 ]
[ 1.2917216  -2.0633736   3.8925815  -0.8856392  -0.01081607 -1.3885458
 -1.898197   -1.9187636   2.379844    0.64146745]
[ 1.730622    1.0767876   4.033618   -0.72648644 -2.9930036   1.4461191
 -1.5557612  -0.7345529   0.63339806  1.0543718 ]
[ 2.2935452   0.22603771  2.971114   -1.7745041  -1.0274016   0.36943263
 -3.2833045  -1.6383615   1.3001084   0.7240895 ]
[ 1.1510645   0.9464482   3.4631188  -0.12862426 -2.3187246   1.39063
 -2.5026636  -0.14920217  0.49525636  1.1455857 ]
[ 0.6817182  1.883104   3.8317611 -1.2190982 -2.9848163  2.262691
  1.3252969 -2.978179  -0.483934   1.7413461]
()
34.0
[0.0, 0.0, 0.0]
[ 0.83992857 -5.5902824  -0.3996004   3.745519    2.1578133  -2.5755332
  2.420009   -0.5813549   1.2254361   0.687812  ]
[ 0.8969253   0.29406086  0.19616787  0.49400416 -0.17751208  0.09248367
  0.51444876 -2.3552077  -0.419268    2.4943101 ]
[ 1.1147894  -4.640359   -0.77123857  2.8432574   1.1092788  -2.5444398
  2.7753413  -0.9139841   0.88457006  1.6253643 ]
[ 3.2275662  -4.194723   -0.45237434  1.5857645   0.77426577 -1.3764068
  2.3122604  -1.66609     0.178788    1.2474347 ]
[ 1.5606408  -2.07474     0.06694506  2.392634   -0.03859475 -1.1613258
  1.9404379  -1.6038785  -0.20749754  1.9239237 ]
[ 0.9450742  -2.0166032   0.5356926   0.9352902   0.7219213  -1.5595168
  2.6731825  -3.12086    -0.13889247  2.1476474 ]
[ 1.3746955  -0.22324267 -1.1895283   0.3806743   0.60132575 -0.88870513
  2.0954432  -2.003922   -0.5828926   1.6779538 ]
[ 2.336619   -5.1260576   1.0907117   1.4290648   0.6402508  -1.1220344
  2.8565753  -1.7428658   0.57790464  1.2952178 ]
[ 2.6343923  -5.0752487   0.64836776  2.3479936   0.87641025 -2.6785529
  2.7329857  -1.3631012   0.4359154   1.8927433 ]
[ 2.537579   -3.7957623  -0.8363474   2.3459888   1.119456   -1.7063779
  2.9562209  -3.056796    0.28557092  0.76215947]
[ 3.1287785  -1.6985744   1.1088842   1.8028821  -0.79711866 -0.84643066
  1.5877892  -2.0117009  -0.6238423   1.9770032 ]
[ 2.4631221  -0.14845291  0.7935277   0.15443662 -0.68068516 -0.34092584
  0.05081221 -2.3086376  -0.2947957   2.1132271 ]
[ 2.0252466  -0.25812715  1.8209661   0.47697765 -1.8128258  -0.38000986
  1.4600842  -1.9360976  -0.87479967  2.7817328 ]
[ 2.5477223  -2.8925679  -0.41796583  1.9087242   0.8787699  -1.1595875
  1.8497548  -2.7537746  -0.01311427  1.6156002 ]
[ 2.2517734  -3.9394786  -0.0469221   0.5508832   0.8457674  -0.8243544
  3.0521438  -2.033706   -0.02917099  1.4918048 ]
()
243.0
[0.06666667, 0.0, 0.0]
[ 1.5206617  -7.0674124   0.340667   -1.4279444   2.1089225   2.373097
 -0.6233704   2.64154     0.62889403 -1.1949321 ]
[-0.74961704 -8.448556   -0.9163523   2.062049    4.241991   -0.58147025
 -4.8985734   4.4439497   3.4263313  -1.5131552 ]
[ 0.96123993 -4.2310553  -1.2136534   3.228774    2.021565   -0.16971412
 -4.386047    2.557211    1.9189358  -1.1948174 ]
[ 1.0186951  -5.0258837  -2.3369122   1.5117143   1.9787656  -0.9219583
 -4.2430224   4.0948043   1.5671933   0.05440261]
[ 0.66325474 -3.7738435  -0.10136683  4.4188743   0.9825896  -2.7915604
 -4.6670585   3.199326    2.4420326   0.3321165 ]
[ 1.4787655  -6.4552913   0.38136363 -0.7969824   1.7999697   2.3354776
 -0.75028825  2.6475463   0.64139575 -1.4800745 ]
[ 0.2746359  -4.4032226   0.1414182   0.7145586   1.9439489   0.49021575
 -3.435364    3.707654    1.8661921  -2.0277264 ]
[-0.11276262 -5.915556   -0.22850575  0.04652619  2.4801521   1.4125861
 -3.307102    4.0818386   1.7530632  -1.5378362 ]
[ 1.8240812  -7.8881516  -0.6533327   2.9112332   3.7495792  -1.5165523
 -5.3190207   2.5969446   3.034881   -0.22418842]
[-1.5665342  -5.6636496   1.0708967   1.78048     2.3287942   0.4680577
 -5.457816    4.5036564   2.9020677  -0.98351157]
[-0.43626517 -5.7929926  -0.29296958  0.80339205  2.257785    1.6150049
 -1.8346726   3.8533404   0.90641445 -1.0483793 ]
[ 1.4897645  -5.2263274  -2.8743255   2.6597483   1.8133528   0.03683001
 -4.6173263   5.3641224   1.0384338  -0.86823165]
[ 1.0298128  -5.3964887  -1.7813118   2.5609937   1.8578408  -0.64700043
 -3.536361    3.4133687   2.1602116  -0.90532005]
[-0.14766754 -6.1913824  -0.2996952   0.66374886  2.3143878   1.3629177
 -2.61426     4.2713084   1.2088444  -1.0031261 ]
[ 0.82714087 -0.85975254  1.3056438   1.6438328   0.15160137  0.7258547
 -3.815636    1.5331967   0.94150895 -0.67353904]
()
33.0
[0.86666673, 1.0, 1.0]
[ 0.72597253 -9.315322   -3.289146    5.8001366   4.4118795  -4.698043
  1.2972412   0.8230054   4.1816616   0.01227196]
[ -2.8621292 -11.938645   -6.002117    7.4677277   5.84723    -4.9394755
  -0.628777    4.8884144   6.6671257  -0.5207211]
[ 0.86707544 -9.804213   -3.7031953   5.308264    3.4986868  -1.7481166
  0.44373003 -1.9849434   4.5621305   0.29986516]
[ 2.6616607  -9.93689    -2.717458    5.193844    4.909046   -3.326549
  0.78425694 -1.5689373   3.5379157  -1.3649161 ]
[ 0.67019176 -2.152558   -2.2665012   2.7995713   1.7538568  -0.23264655
  0.7496622  -2.3354268   0.21731675  0.75023305]
[ -3.1519952  -11.813127    -6.597773     7.399137     6.2887964
  -4.3408136    0.78813744   2.4542837    6.720442    -0.3798475 ]
[-1.2149099  -9.245484   -4.266643    7.282749    5.195471   -3.753949
  0.6173154  -1.9365082   5.3559995  -0.76561177]
[-1.8615017 -8.933061  -5.808501   7.2702394  4.378495  -2.3573751
 -5.005168   2.049586   6.0810347 -0.0229343]
[-3.691114   -9.831526   -6.058484    6.6173773   6.136919   -3.7849271
 -1.1649996   2.9256287   6.066067    0.20615926]
[ 0.0582719  -4.0669093  -4.30518     4.673277    2.7264342  -0.6264678
  0.38753793 -0.16687101  1.0543976   1.2563857 ]
[ 0.5633597 -4.6475735 -0.5405008  0.1681551  1.6497325 -0.4667578
  3.274258  -3.8128319  2.007477   1.0131474]
[ 1.3688688  -9.797789   -4.012651    7.558127    3.892846   -3.1264918
 -0.585024    0.23125756  3.7278872  -0.42774174]
[ -1.7423877 -12.548515   -5.98483     8.425915    6.712987   -3.6729443
  -2.2052405  -0.0920946   7.3541923  -1.062936 ]
[ 2.7779846  -6.787361   -4.0073457   5.3088384   3.7814507  -2.3390152
  2.1312158  -2.4844904   0.8437081  -0.41111073]
[ -3.0098345  -11.877571    -6.7587943    6.554558     6.0830803
  -4.9737353    0.46524248   3.210016     6.8873444    0.17277601]
()
539.0
[1.0, 1.0, 1.0]
[ 1.2803966  -2.8972852   0.950426    0.94217587  0.6847589  -0.70391476
  6.4338083  -2.6952267  -1.5950909   1.9210778 ]
[ 1.472487   -2.7725165   0.66903293  0.43796885  0.69724995 -0.2839398
  6.4083886  -3.4092193  -1.548363    2.1505525 ]
[ 2.0703418  -1.3069246   0.28997874 -0.33723107  0.1496641   0.24161634
  5.9998927  -3.0565467  -2.2068775   1.6787001 ]
[ 1.5804373  -1.7441603   0.8620937  -0.54460824 -0.04665488  0.87949574
  5.874217   -4.05522    -1.9634781   1.9073479 ]
[ 1.4717797  -2.9128914   0.411062    0.564407    0.7080462  -0.18316767
  5.9948955  -3.0240338  -2.0099149   2.523997  ]
[ 1.9236252  -1.831069    1.127471   -1.4741049  -0.64806306  0.33995917
  6.547187   -4.035654   -1.6367166   2.5910199 ]
[ 1.9182208  -2.9302232   0.9265964  -0.45592728  0.17698586  0.2661468
  5.950209   -3.5695314  -1.4588375   2.396208  ]
[ 1.775625   -3.3826272  -0.49635148  0.01966023  1.2676741   0.09352931
  6.6797395  -3.1689966  -2.3385763   2.254862  ]
[ 1.9408836  -2.7387106   0.8504734  -1.5805475   0.1194919   0.11465091
  7.234858   -4.655468   -0.7700464   1.9043292 ]
[ 1.7718859  -3.3773773   0.25886214  0.5774597   1.2047249  -0.858623
  6.0839834  -3.281218   -1.771677    2.320793  ]
[ 1.1400188  -2.792815    1.0495834  -0.16624627  0.6487355  -0.49594608
  6.324306   -3.5418012  -1.5152156   2.407343  ]
[ 1.7778193  -3.4293478  -0.5225551  -0.3915302   1.4245908   0.34392938
  6.5878587  -3.1109014  -2.237061    2.1990097 ]
[ 1.3774611  -2.7572246   0.31757498 -0.09862468  0.8877133   0.24582249
  5.999494   -3.5221405  -1.5059528   1.9250718 ]
[ 2.0370762  -2.7242563   0.9516894  -1.2364211   0.09711224 -0.00744367
  7.1203446  -4.380898   -1.0918882   1.9862883 ]
[ 1.9232764  -2.1077352   0.8782135  -0.9944328  -0.15337947 -0.09141555
  7.015224   -4.159395   -1.3649333   2.1078122 ]
()
68.0
[0.20000002, 0.0, 0.0]
[ 0.20379205 -8.997053    0.02497207  5.597025    2.7421188  -5.3213215
 -3.6557255   0.06042689  6.8401103  -0.2968274 ]
[  0.25073493 -10.578691    -0.3949768    7.595482     3.1744583
  -6.6392922   -0.7574861    0.09378648   5.2057       1.3037453 ]
[ -2.3265052 -16.459772   -4.2489557   9.111866    6.930865   -6.2976594
  -4.0571895   2.3943775   9.625699   -1.5546315]
[ -1.0653257  -10.61264     -2.4335477    8.421798     4.7183313
  -6.053203    -3.0481942    0.44780403   7.337295    -0.78204775]
[ -1.8419318  -13.313549    -3.0146925    7.268916     6.223191
  -6.309956    -0.96925414   2.7165601    7.096656    -1.319325  ]
[ -0.31689745 -10.62561     -1.7095342    5.942031     4.60334
  -5.605039     2.4856565   -0.31036818   4.1756406    0.18854079]
[ -0.3418967  -11.349388    -2.4573843    8.119937     4.4290185
  -5.648621    -0.91877806   0.47775608   6.5470295    0.2883779 ]
[ -1.2338718  -15.347828    -3.927996     8.43522      5.910351
  -6.1049      -1.8752197    2.5845723    8.329085    -0.50701797]
[ -1.1141844 -11.44154    -2.5699382   9.081616    5.610111   -6.914774
  -0.6528835   1.0445179   6.8975463  -2.0013382]
[  1.5418136  -11.352937    -2.2617805    6.4994435    3.9700408
  -5.740389    -1.2103504   -0.05470902   6.2183437   -0.28807798]
[  0.15029748 -14.135461    -4.5379753    8.79878      6.760968
  -5.9608073   -2.127231     1.688968     6.5454626   -0.834108  ]
[ -0.14376955 -11.486696    -1.0239099    6.123854     4.22554
  -5.815265     1.3569976   -0.09878939   5.96581     -0.26572642]
[ -0.7644815 -13.776819   -4.7692475   8.170851    6.817985   -6.153362
  -1.9902662   0.9786918   7.26972    -1.1547327]
[ -0.29957163 -11.678685    -1.5188452    6.6341085    4.6847982
  -6.2922945   -0.6751505    0.54871464   6.593112     0.13973758]
[  0.76428187 -14.273869    -2.2638443    7.016691     5.364182
